city,date,precipitation,temperature,humidity,soil_wetness
Hyderabad,2020-10-04,0.0,28.7,70.05,0.52
Hyderabad,2020-10-05,0.0,28.81,68.17,0.52
Hyderabad,2020-10-06,0.0,28.4,66.27,0.52
Hyderabad,2020-10-07,0.0,27.74,65.84,0.51
Hyderabad,2020-10-08,0.0,27.89,64.7,0.51
Hyderabad,2020-10-09,0.0,28.48,65.64,0.5
Hyderabad,2020-10-10,0.0,29.4,54.96,0.5
Hyderabad,2020-10-11,0.0,29.32,45.45,0.5
Hyderabad,2020-10-12,0.0,28.7,36.57,0.49
Hyderabad,2020-10-13,0.0,26.37,31.45,0.49
Hyderabad,2020-10-14,0.0,26.22,31.12,0.48
Hyderabad,2020-10-15,0.0,26.45,33.56,0.48
Hyderabad,2020-10-16,0.0,26.77,34.11,0.48
Hyderabad,2020-10-17,0.0,27.03,33.7,0.47
Hyderabad,2020-10-18,0.01,28.56,39.52,0.47
Hyderabad,2020-10-19,0.0,28.87,42.95,0.46
Hyderabad,2020-10-20,0.0,26.57,37.38,0.46
Hyderabad,2020-10-21,0.0,25.67,28.1,0.46
Hyderabad,2020-10-22,0.0,25.81,28.38,0.45
Hyderabad,2020-10-23,0.0,25.1,33.72,0.45
Hyderabad,2020-10-24,0.0,24.25,44.58,0.45
Hyderabad,2020-10-25,0.0,24.9,50.77,0.45
Hyderabad,2020-10-26,0.0,25.6,43.0,0.44
Hyderabad,2020-10-27,0.0,24.94,42.31,0.44
Hyderabad,2020-10-28,0.0,24.71,48.32,0.44
Hyderabad,2020-10-29,0.0,25.24,48.3,0.44
Hyderabad,2020-10-30,0.0,26.06,46.13,0.43
Hyderabad,2020-10-31,0.0,26.02,34.19,0.43
Hyderabad,2020-11-01,0.0,25.48,32.6,0.43
Hyderabad,2020-11-02,0.0,24.06,35.98,0.43
Hyderabad,2020-11-03,0.0,22.91,38.0,0.43
Hyderabad,2020-11-04,0.0,22.37,59.09,0.42
Hyderabad,2020-11-05,0.0,22.99,61.59,0.42
Hyderabad,2020-11-06,0.0,23.33,43.92,0.42
Hyderabad,2020-11-07,0.0,24.4,32.88,0.42
Hyderabad,2020-11-08,0.0,24.78,33.33,0.41
Hyderabad,2020-11-09,0.0,23.76,42.41,0.41
Hyderabad,2020-11-10,0.0,24.23,39.03,0.41
Hyderabad,2020-11-11,0.0,23.38,37.71,0.41
Hyderabad,2020-11-12,0.0,20.86,39.6,0.41
Hyderabad,2020-11-13,0.0,22.06,38.15,0.41
Hyderabad,2020-11-14,0.0,23.72,37.09,0.41
Hyderabad,2020-11-15,0.0,22.58,50.14,0.4
Hyderabad,2020-11-16,0.0,20.11,29.13,0.4
Hyderabad,2020-11-17,0.0,19.32,50.62,0.4
Hyderabad,2020-11-18,0.0,19.66,42.73,0.4
Hyderabad,2020-11-19,0.0,20.98,36.97,0.4
Hyderabad,2020-11-20,0.0,19.07,30.28,0.4
Hyderabad,2020-11-21,0.0,18.93,23.65,0.4
Hyderabad,2020-11-22,0.0,20.4,25.62,0.4
Hyderabad,2020-11-23,0.0,20.65,53.49,0.4
Hyderabad,2020-11-24,0.01,19.41,55.58,0.4
Hyderabad,2020-11-25,1.07,17.78,59.63,0.4
Hyderabad,2020-11-26,0.0,17.87,54.07,0.4
Hyderabad,2020-11-27,0.0,17.49,55.28,0.4
Hyderabad,2020-11-28,0.0,17.61,46.12,0.39
Hyderabad,2020-11-29,0.0,19.12,37.02,0.39
Hyderabad,2020-11-30,0.0,21.9,25.61,0.39
Hyderabad,2020-12-01,0.0,22.14,24.85,0.39
Hyderabad,2020-12-02,0.0,22.35,25.38,0.39
Hyderabad,2020-12-03,0.0,22.6,40.73,0.39
Hyderabad,2020-12-04,0.0,23.22,49.57,0.39
Hyderabad,2020-12-05,0.0,22.51,44.46,0.39
Hyderabad,2020-12-06,0.0,22.13,34.56,0.39
Hyderabad,2020-12-07,0.0,21.7,36.28,0.39
Hyderabad,2020-12-08,0.0,23.0,36.55,0.39
Hyderabad,2020-12-09,0.0,20.41,48.97,0.39
Hyderabad,2020-12-10,0.0,20.08,50.3,0.39
Hyderabad,2020-12-11,0.0,19.27,52.27,0.39
Hyderabad,2020-12-12,0.0,17.04,44.33,0.39
Hyderabad,2020-12-13,0.0,14.92,28.14,0.39
Hyderabad,2020-12-14,0.0,14.76,31.23,0.38
Hyderabad,2020-12-15,0.0,13.23,23.26,0.38
Hyderabad,2020-12-16,0.0,13.05,27.57,0.38
Hyderabad,2020-12-17,0.0,13.05,31.74,0.38
Hyderabad,2020-12-18,0.0,14.47,24.98,0.38
Hyderabad,2020-12-19,0.0,15.66,22.94,0.38
Hyderabad,2020-12-20,0.0,17.59,21.62,0.38
Hyderabad,2020-12-21,0.0,18.17,21.54,0.38
Hyderabad,2020-12-22,0.0,17.36,27.37,0.38
Hyderabad,2020-12-23,0.0,16.91,30.33,0.38
Hyderabad,2020-12-24,0.0,16.12,30.82,0.38
Hyderabad,2020-12-25,0.0,16.27,33.2,0.38
Hyderabad,2020-12-26,0.0,17.88,30.07,0.38
Hyderabad,2020-12-27,0.0,15.62,20.46,0.38
Hyderabad,2020-12-28,0.0,13.41,15.79,0.38
Hyderabad,2020-12-29,0.0,12.72,21.45,0.38
Hyderabad,2020-12-30,0.0,12.72,29.5,0.38
Hyderabad,2020-12-31,0.0,12.61,34.32,0.38
Hyderabad,2021-01-01,0.0,13.3,29.42,0.38
Hyderabad,2021-01-02,0.0,13.99,23.92,0.38
Hyderabad,2021-01-03,0.0,13.82,24.83,0.38
Hyderabad,2021-01-04,0.0,14.31,28.89,0.38
Hyderabad,2021-01-05,0.0,16.02,39.13,0.38
Hyderabad,2021-01-06,0.0,15.1,34.37,0.38
Hyderabad,2021-01-07,0.0,14.44,27.89,0.38
Hyderabad,2021-01-08,0.0,12.74,19.57,0.38
Hyderabad,2021-01-09,0.0,13.18,27.77,0.38
Hyderabad,2021-01-10,0.0,14.05,34.28,0.38
Hyderabad,2021-01-11,0.0,15.15,25.35,0.38
Hyderabad,2021-01-12,0.0,17.45,16.36,0.38
Hyderabad,2021-01-13,0.0,19.65,12.36,0.38
Hyderabad,2021-01-14,0.0,20.36,15.64,0.38
Hyderabad,2021-01-15,0.0,17.17,15.14,0.38
Hyderabad,2021-01-16,0.0,15.88,18.21,0.38
Hyderabad,2021-01-17,0.0,17.1,18.54,0.38
Hyderabad,2021-01-18,0.0,14.96,29.62,0.38
Hyderabad,2021-01-19,0.0,15.38,31.66,0.38
Hyderabad,2021-01-20,0.0,18.16,32.9,0.38
Hyderabad,2021-01-21,0.0,19.8,58.41,0.38
Hyderabad,2021-01-22,0.0,21.66,67.92,0.38
Hyderabad,2021-01-23,0.0,17.97,17.3,0.38
Hyderabad,2021-01-24,0.0,15.15,9.59,0.38
Hyderabad,2021-01-25,0.0,15.8,11.29,0.38
Hyderabad,2021-01-26,0.0,16.43,12.31,0.38
Hyderabad,2021-01-27,0.0,16.59,13.47,0.38
Hyderabad,2021-01-28,0.0,16.88,15.34,0.38
Hyderabad,2021-01-29,0.0,17.78,17.72,0.38
Hyderabad,2021-01-30,0.0,17.28,29.78,0.38
Hyderabad,2021-01-31,0.0,19.29,51.8,0.38
Hyderabad,2021-02-01,0.0,21.12,55.81,0.38
Hyderabad,2021-02-02,0.0,20.72,51.41,0.38
Hyderabad,2021-02-03,0.0,20.37,47.36,0.38
Hyderabad,2021-02-04,0.0,17.96,28.95,0.38
Hyderabad,2021-02-05,0.0,19.01,27.47,0.38
Hyderabad,2021-02-06,0.0,19.58,23.74,0.38
Hyderabad,2021-02-07,0.0,20.71,20.89,0.38
Hyderabad,2021-02-08,0.0,20.88,22.61,0.38
Hyderabad,2021-02-09,0.0,22.23,24.83,0.38
Hyderabad,2021-02-10,0.0,22.42,26.16,0.38
Hyderabad,2021-02-11,0.0,21.96,16.03,0.38
Hyderabad,2021-02-12,0.0,23.47,15.94,0.38
Hyderabad,2021-02-13,0.0,22.52,21.17,0.38
Hyderabad,2021-02-14,0.0,22.52,37.48,0.38
Hyderabad,2021-02-15,0.0,22.53,50.03,0.38
Hyderabad,2021-02-16,0.0,23.15,39.72,0.38
Hyderabad,2021-02-17,0.0,22.82,29.71,0.38
Hyderabad,2021-02-18,0.0,23.43,23.78,0.38
Hyderabad,2021-02-19,0.0,23.49,17.02,0.38
Hyderabad,2021-02-20,0.0,25.2,13.85,0.38
Hyderabad,2021-02-21,0.0,24.57,16.9,0.38
Hyderabad,2021-02-22,0.0,25.08,21.22,0.38
Hyderabad,2021-02-23,0.0,24.87,41.16,0.38
Hyderabad,2021-02-24,0.0,25.26,58.94,0.38
Hyderabad,2021-02-25,0.0,26.32,56.54,0.38
Hyderabad,2021-02-26,0.0,27.72,51.47,0.38
Hyderabad,2021-02-27,0.0,26.0,36.26,0.38
Hyderabad,2021-02-28,0.0,24.2,20.26,0.38
Hyderabad,2021-03-01,0.0,24.23,13.17,0.38
Hyderabad,2021-03-02,0.0,24.71,13.71,0.38
Hyderabad,2021-03-03,0.0,25.94,37.13,0.38
Hyderabad,2021-03-04,0.0,27.34,42.06,0.38
Hyderabad,2021-03-05,0.0,28.91,29.69,0.38
Hyderabad,2021-03-06,0.0,29.05,37.96,0.38
Hyderabad,2021-03-07,0.0,27.98,57.55,0.38
Hyderabad,2021-03-08,0.0,27.31,43.09,0.38
Hyderabad,2021-03-09,0.0,27.06,41.26,0.38
Hyderabad,2021-03-10,0.0,26.53,37.23,0.38
Hyderabad,2021-03-11,0.0,25.3,55.16,0.38
Hyderabad,2021-03-12,0.0,27.04,51.77,0.38
Hyderabad,2021-03-13,0.0,27.17,29.03,0.38
Hyderabad,2021-03-14,0.0,28.0,27.16,0.38
Hyderabad,2021-03-15,0.0,28.46,30.66,0.38
Hyderabad,2021-03-16,0.0,29.25,39.43,0.38
Hyderabad,2021-03-17,0.0,29.55,37.77,0.38
Hyderabad,2021-03-18,0.0,29.24,32.83,0.38
Hyderabad,2021-03-19,0.0,29.23,32.51,0.38
Hyderabad,2021-03-20,0.0,29.88,26.35,0.38
Hyderabad,2021-03-21,0.04,28.27,44.9,0.38
Hyderabad,2021-03-22,1.39,27.62,55.32,0.38
Hyderabad,2021-03-23,0.0,27.25,50.56,0.38
Hyderabad,2021-03-24,0.0,28.21,39.16,0.38
Hyderabad,2021-03-25,0.0,28.02,21.89,0.38
Hyderabad,2021-03-26,0.0,29.78,21.28,0.38
Hyderabad,2021-03-27,0.0,30.31,28.66,0.38
Hyderabad,2021-03-28,0.0,30.04,51.0,0.38
Hyderabad,2021-03-29,0.0,30.97,53.61,0.38
Hyderabad,2021-03-30,0.0,31.0,40.8,0.38
Hyderabad,2021-03-31,0.0,30.86,8.59,0.38
Hyderabad,2021-04-01,0.0,29.53,7.59,0.38
Hyderabad,2021-04-02,0.0,31.21,14.13,0.38
Hyderabad,2021-04-03,0.0,31.96,20.43,0.38
Hyderabad,2021-04-04,0.0,32.42,23.72,0.38
Hyderabad,2021-04-05,0.0,30.56,54.56,0.38
Hyderabad,2021-04-06,0.0,30.59,53.29,0.38
Hyderabad,2021-04-07,0.0,29.94,30.2,0.38
Hyderabad,2021-04-08,0.0,29.21,17.01,0.38
Hyderabad,2021-04-09,0.0,29.82,24.74,0.38
Hyderabad,2021-04-10,0.0,30.44,30.72,0.38
Hyderabad,2021-04-11,0.0,31.99,23.83,0.38
Hyderabad,2021-04-12,0.0,32.36,21.34,0.38
Hyderabad,2021-04-13,0.0,31.3,31.16,0.38
Hyderabad,2021-04-14,0.0,29.54,46.19,0.38
Hyderabad,2021-04-15,0.04,28.64,58.82,0.38
Hyderabad,2021-04-16,0.19,30.38,47.68,0.38
Hyderabad,2021-04-17,0.0,31.5,39.54,0.38
Hyderabad,2021-04-18,0.2,32.19,39.53,0.38
Hyderabad,2021-04-19,6.65,30.32,48.48,0.39
Hyderabad,2021-04-20,0.01,30.21,38.75,0.39
Hyderabad,2021-04-21,21.69,28.31,55.62,0.42
Hyderabad,2021-04-22,0.0,29.69,55.2,0.42
Hyderabad,2021-04-23,0.0,30.87,51.93,0.42
Hyderabad,2021-04-24,0.0,30.09,34.25,0.41
Hyderabad,2021-04-25,0.0,31.61,34.86,0.41
Hyderabad,2021-04-26,0.0,31.91,33.02,0.41
Hyderabad,2021-04-27,0.0,31.72,40.61,0.4
Hyderabad,2021-04-28,0.0,31.19,37.13,0.4
Hyderabad,2021-04-29,0.0,30.73,48.32,0.4
Hyderabad,2021-04-30,0.0,32.07,47.4,0.39
Hyderabad,2021-05-01,0.14,31.9,46.33,0.39
Hyderabad,2021-05-02,0.0,31.46,42.62,0.39
Hyderabad,2021-05-03,0.2,30.09,48.13,0.39
Hyderabad,2021-05-04,0.0,31.87,47.46,0.39
Hyderabad,2021-05-05,0.01,32.84,47.01,0.39
Hyderabad,2021-05-06,4.36,31.97,50.56,0.39
Hyderabad,2021-05-07,0.0,33.23,41.29,0.39
Hyderabad,2021-05-08,0.0,34.49,35.11,0.39
Hyderabad,2021-05-09,0.0,34.43,29.26,0.39
Hyderabad,2021-05-10,0.0,33.11,50.18,0.38
Hyderabad,2021-05-11,0.0,33.23,48.43,0.38
Hyderabad,2021-05-12,0.0,33.03,52.34,0.38
Hyderabad,2021-05-13,0.0,33.61,45.92,0.38
Hyderabad,2021-05-14,0.0,33.46,51.1,0.38
Hyderabad,2021-05-15,0.42,34.3,41.87,0.38
Hyderabad,2021-05-16,20.98,35.26,33.17,0.39
Hyderabad,2021-05-17,69.36,31.08,52.88,0.46
Hyderabad,2021-05-18,0.0,32.42,44.53,0.47
Hyderabad,2021-05-19,0.0,32.77,46.18,0.46
Hyderabad,2021-05-20,0.0,31.98,56.21,0.46
Hyderabad,2021-05-21,0.0,31.92,62.44,0.45
Hyderabad,2021-05-22,0.07,31.35,64.56,0.45
Hyderabad,2021-05-23,2.33,31.03,64.2,0.45
Hyderabad,2021-05-24,0.0,30.98,61.04,0.44
Hyderabad,2021-05-25,0.0,31.83,63.11,0.44
Hyderabad,2021-05-26,0.0,33.66,57.08,0.43
Hyderabad,2021-05-27,0.0,33.68,60.65,0.43
Hyderabad,2021-05-28,0.0,32.8,62.47,0.43
Hyderabad,2021-05-29,0.0,32.65,62.11,0.42
Hyderabad,2021-05-30,0.0,33.58,58.0,0.42
Hyderabad,2021-05-31,0.0,33.53,58.72,0.42
Hyderabad,2021-06-01,0.0,33.0,61.54,0.41
Hyderabad,2021-06-02,0.0,32.83,59.96,0.41
Hyderabad,2021-06-03,0.0,32.15,61.17,0.41
Hyderabad,2021-06-04,0.0,32.32,59.53,0.4
Hyderabad,2021-06-05,0.35,32.49,58.21,0.4
Hyderabad,2021-06-06,1.18,32.62,58.64,0.4
Hyderabad,2021-06-07,0.0,32.73,57.84,0.4
Hyderabad,2021-06-08,0.0,32.59,58.58,0.4
Hyderabad,2021-06-09,0.0,32.45,59.26,0.4
Hyderabad,2021-06-10,0.0,32.62,60.26,0.4
Hyderabad,2021-06-11,0.0,32.8,61.47,0.4
Hyderabad,2021-06-12,0.0,33.35,61.75,0.39
Hyderabad,2021-06-13,0.0,33.37,60.7,0.39
Hyderabad,2021-06-14,0.0,33.3,60.13,0.39
Hyderabad,2021-06-15,0.0,33.58,59.44,0.39
Hyderabad,2021-06-16,0.11,34.65,54.62,0.39
Hyderabad,2021-06-17,0.26,34.45,50.67,0.39
Hyderabad,2021-06-18,0.82,34.29,50.49,0.39
Hyderabad,2021-06-19,4.93,33.94,51.55,0.39
Hyderabad,2021-06-20,2.46,32.73,56.52,0.4
Hyderabad,2021-06-21,0.0,33.07,55.75,0.39
Hyderabad,2021-06-22,0.0,32.96,55.27,0.39
Hyderabad,2021-06-23,0.0,32.71,54.83,0.39
Hyderabad,2021-06-24,0.0,32.61,57.05,0.39
Hyderabad,2021-06-25,0.0,32.6,55.63,0.39
Hyderabad,2021-06-26,0.0,33.03,55.75,0.39
Hyderabad,2021-06-27,0.0,32.92,54.37,0.39
Hyderabad,2021-06-28,0.0,33.88,52.67,0.39
Hyderabad,2021-06-29,0.0,33.18,53.42,0.38
Hyderabad,2021-06-30,0.0,33.02,56.8,0.38
Hyderabad,2021-07-01,0.0,33.34,57.27,0.38
Hyderabad,2021-07-02,0.0,33.09,58.96,0.38
Hyderabad,2021-07-03,0.0,32.78,58.36,0.38
Hyderabad,2021-07-04,0.0,32.81,56.4,0.38
Hyderabad,2021-07-05,0.0,32.7,54.51,0.38
Hyderabad,2021-07-06,0.0,32.89,54.31,0.38
Hyderabad,2021-07-07,0.0,32.22,56.16,0.38
Hyderabad,2021-07-08,0.0,32.41,58.6,0.38
Hyderabad,2021-07-09,0.0,33.23,59.71,0.38
Hyderabad,2021-07-10,0.0,34.18,56.04,0.38
Hyderabad,2021-07-11,0.04,34.92,52.64,0.38
Hyderabad,2021-07-12,31.47,30.59,74.08,0.42
Hyderabad,2021-07-13,3.66,31.46,74.91,0.45
Hyderabad,2021-07-14,1.88,33.32,61.76,0.44
Hyderabad,2021-07-15,9.47,31.58,76.66,0.45
Hyderabad,2021-07-16,5.11,32.48,72.99,0.46
Hyderabad,2021-07-17,0.86,33.32,65.13,0.46
Hyderabad,2021-07-18,0.0,31.81,69.29,0.46
Hyderabad,2021-07-19,0.0,31.12,72.14,0.45
Hyderabad,2021-07-20,0.0,30.08,73.95,0.45
Hyderabad,2021-07-21,0.0,31.48,67.81,0.45
Hyderabad,2021-07-22,0.01,32.9,61.14,0.44
Hyderabad,2021-07-23,0.18,32.85,61.43,0.44
Hyderabad,2021-07-24,0.58,32.31,65.26,0.44
Hyderabad,2021-07-25,0.0,31.63,68.54,0.43
Hyderabad,2021-07-26,0.0,31.26,67.65,0.43
Hyderabad,2021-07-27,0.0,31.26,68.18,0.43
Hyderabad,2021-07-28,0.0,31.02,69.29,0.43
Hyderabad,2021-07-29,0.0,30.39,68.97,0.42
Hyderabad,2021-07-30,0.0,30.79,67.65,0.42
Hyderabad,2021-07-31,0.0,30.95,66.43,0.42
Hyderabad,2021-08-01,0.0,30.41,68.35,0.42
Hyderabad,2021-08-02,0.0,30.62,66.49,0.42
Hyderabad,2021-08-03,0.0,30.23,67.9,0.41
Hyderabad,2021-08-04,0.0,30.94,64.84,0.41
Hyderabad,2021-08-05,0.0,31.27,63.87,0.41
Hyderabad,2021-08-06,0.0,31.84,61.1,0.41
Hyderabad,2021-08-07,0.0,31.75,61.21,0.4
Hyderabad,2021-08-08,0.0,31.43,59.95,0.4
Hyderabad,2021-08-09,0.0,30.8,60.2,0.4
Hyderabad,2021-08-10,0.0,30.34,61.95,0.4
Hyderabad,2021-08-11,0.0,30.57,61.73,0.4
Hyderabad,2021-08-12,0.0,30.71,61.68,0.4
Hyderabad,2021-08-13,0.0,30.87,61.13,0.4
Hyderabad,2021-08-14,0.0,30.76,60.99,0.39
Hyderabad,2021-08-15,0.0,30.4,61.6,0.39
Hyderabad,2021-08-16,0.0,31.07,59.8,0.39
Hyderabad,2021-08-17,0.0,31.12,55.99,0.39
Hyderabad,2021-08-18,0.0,30.94,55.97,0.39
Hyderabad,2021-08-19,0.0,30.7,58.5,0.39
Hyderabad,2021-08-20,0.0,31.47,58.21,0.39
Hyderabad,2021-08-21,0.0,31.9,56.05,0.39
Hyderabad,2021-08-22,0.0,30.81,57.4,0.39
Hyderabad,2021-08-23,0.0,31.73,57.2,0.39
Hyderabad,2021-08-24,0.0,31.1,58.37,0.39
Hyderabad,2021-08-25,0.0,30.48,60.9,0.38
Hyderabad,2021-08-26,0.0,30.04,61.32,0.38
Hyderabad,2021-08-27,0.0,30.77,58.92,0.38
Hyderabad,2021-08-28,0.0,31.1,56.78,0.38
Hyderabad,2021-08-29,0.0,31.32,53.35,0.38
Hyderabad,2021-08-30,0.0,31.94,52.48,0.38
Hyderabad,2021-08-31,3.72,31.9,54.61,0.38
Hyderabad,2021-09-01,1.06,33.59,52.37,0.39
Hyderabad,2021-09-02,1.78,33.89,51.2,0.39
Hyderabad,2021-09-03,16.6,31.69,61.83,0.4
Hyderabad,2021-09-04,1.56,32.28,59.92,0.42
Hyderabad,2021-09-05,0.03,32.33,59.07,0.41
Hyderabad,2021-09-06,0.0,32.31,60.1,0.41
Hyderabad,2021-09-07,0.0,32.02,62.04,0.41
Hyderabad,2021-09-08,1.56,32.92,60.8,0.41
Hyderabad,2021-09-09,4.79,31.48,69.24,0.41
Hyderabad,2021-09-10,3.9,31.89,65.17,0.41
Hyderabad,2021-09-11,2.01,31.57,66.01,0.42
Hyderabad,2021-09-12,0.11,33.14,58.45,0.42
Hyderabad,2021-09-13,0.0,33.81,53.62,0.41
Hyderabad,2021-09-14,2.58,33.75,54.01,0.41
Hyderabad,2021-09-15,8.5,32.86,64.27,0.41
Hyderabad,2021-09-16,0.97,33.7,58.29,0.42
Hyderabad,2021-09-17,0.0,33.49,59.07,0.42
Hyderabad,2021-09-18,0.0,32.67,59.79,0.41
Hyderabad,2021-09-19,0.0,32.13,61.27,0.41
Hyderabad,2021-09-20,0.0,31.69,62.93,0.41
Hyderabad,2021-09-21,0.08,31.45,62.64,0.41
Hyderabad,2021-09-22,0.47,31.96,60.01,0.4
Hyderabad,2021-09-23,3.25,32.46,59.83,0.4
Hyderabad,2021-09-24,8.55,32.28,60.29,0.41
Hyderabad,2021-09-25,1.65,31.34,65.57,0.42
Hyderabad,2021-09-26,0.0,32.32,59.14,0.42
Hyderabad,2021-09-27,1.69,32.45,56.73,0.41
Hyderabad,2021-09-28,32.46,30.54,72.0,0.46
Hyderabad,2021-09-29,0.5,31.79,62.34,0.47
Hyderabad,2021-09-30,1.57,29.27,73.74,0.47
Hyderabad,2021-10-01,0.44,29.04,75.72,0.46
Hyderabad,2021-10-02,0.02,29.65,69.68,0.46
Hyderabad,2021-10-03,0.0,30.15,67.41,0.46
Hyderabad,2021-10-04,0.0,29.55,62.62,0.45
Hyderabad,2021-10-05,0.0,28.26,61.94,0.45
Hyderabad,2021-10-06,0.01,28.32,59.1,0.45
Hyderabad,2021-10-07,2.96,29.96,60.99,0.45
Hyderabad,2021-10-08,0.0,29.83,55.58,0.45
Hyderabad,2021-10-09,0.0,29.38,63.11,0.44
Hyderabad,2021-10-10,0.0,28.07,66.86,0.44
Hyderabad,2021-10-11,0.0,29.25,62.71,0.44
Hyderabad,2021-10-12,0.0,29.26,45.59,0.43
Hyderabad,2021-10-13,0.0,28.41,46.6,0.43
Hyderabad,2021-10-14,0.0,28.0,35.72,0.43
Hyderabad,2021-10-15,0.0,27.14,30.97,0.43
Hyderabad,2021-10-16,0.0,26.22,34.1,0.42
Hyderabad,2021-10-17,0.0,26.65,33.83,0.42
Hyderabad,2021-10-18,0.0,26.29,40.82,0.42
Hyderabad,2021-10-19,0.0,26.39,46.33,0.42
Hyderabad,2021-10-20,0.0,26.42,65.46,0.41
Hyderabad,2021-10-21,0.0,26.23,68.78,0.41
Hyderabad,2021-10-22,0.0,27.1,63.42,0.41
Hyderabad,2021-10-23,0.0,26.49,56.04,0.41
Hyderabad,2021-10-24,0.0,25.83,43.12,0.41
Hyderabad,2021-10-25,0.0,24.79,42.95,0.41
Hyderabad,2021-10-26,0.0,25.07,40.35,0.4
Hyderabad,2021-10-27,0.0,26.3,45.5,0.4
Hyderabad,2021-10-28,0.0,26.24,41.81,0.4
Hyderabad,2021-10-29,0.0,26.6,36.72,0.4
Hyderabad,2021-10-30,0.0,27.01,34.31,0.4
Hyderabad,2021-10-31,0.0,26.66,33.02,0.4
Hyderabad,2021-11-01,0.0,25.81,48.65,0.4
Hyderabad,2021-11-02,0.0,26.02,42.74,0.4
Hyderabad,2021-11-03,0.0,24.51,34.23,0.4
Hyderabad,2021-11-04,0.0,24.5,31.0,0.39
Hyderabad,2021-11-05,0.0,25.32,35.73,0.39
Hyderabad,2021-11-06,0.0,26.32,35.16,0.39
Hyderabad,2021-11-07,0.0,25.7,29.96,0.39
Hyderabad,2021-11-08,0.0,26.81,27.48,0.39
Hyderabad,2021-11-09,0.0,27.29,25.05,0.39
Hyderabad,2021-11-10,0.0,26.22,26.59,0.39
Hyderabad,2021-11-11,0.0,25.36,25.31,0.39
Hyderabad,2021-11-12,0.0,24.94,22.62,0.39
Hyderabad,2021-11-13,0.0,24.39,21.31,0.39
Hyderabad,2021-11-14,0.0,24.69,27.87,0.39
Hyderabad,2021-11-15,0.0,22.11,17.38,0.38
Hyderabad,2021-11-16,0.0,22.35,18.53,0.38
Hyderabad,2021-11-17,0.0,21.32,21.54,0.38
Hyderabad,2021-11-18,0.0,21.04,23.92,0.38
Hyderabad,2021-11-19,0.0,20.19,21.91,0.38
Hyderabad,2021-11-20,0.0,20.65,20.88,0.38
Hyderabad,2021-11-21,0.0,21.5,24.33,0.38
Hyderabad,2021-11-22,0.0,21.66,20.29,0.38
Hyderabad,2021-11-23,0.0,22.82,23.4,0.38
Hyderabad,2021-11-24,0.0,23.5,38.64,0.38
Hyderabad,2021-11-25,0.0,24.21,30.07,0.38
Hyderabad,2021-11-26,0.0,23.39,23.68,0.38
Hyderabad,2021-11-27,0.0,21.54,28.21,0.38
Hyderabad,2021-11-28,0.0,21.29,24.03,0.38
Hyderabad,2021-11-29,0.0,21.49,29.01,0.38
Hyderabad,2021-11-30,0.0,21.18,27.86,0.38
Hyderabad,2021-12-01,0.0,21.24,28.93,0.38
Hyderabad,2021-12-02,0.0,20.7,40.04,0.38
Hyderabad,2021-12-03,0.0,19.99,30.91,0.38
Hyderabad,2021-12-04,0.0,19.48,27.89,0.38
Hyderabad,2021-12-05,0.0,21.29,33.43,0.38
Hyderabad,2021-12-06,0.0,20.07,44.28,0.38
Hyderabad,2021-12-07,0.0,18.86,31.14,0.38
Hyderabad,2021-12-08,0.0,18.55,33.37,0.38
Hyderabad,2021-12-09,0.0,18.19,29.12,0.38
Hyderabad,2021-12-10,0.0,17.82,25.63,0.38
Hyderabad,2021-12-11,0.0,18.67,21.66,0.38
Hyderabad,2021-12-12,0.0,19.49,18.69,0.38
Hyderabad,2021-12-13,0.0,17.6,22.04,0.38
Hyderabad,2021-12-14,0.0,16.34,20.51,0.38
Hyderabad,2021-12-15,0.0,16.21,15.79,0.38
Hyderabad,2021-12-16,0.0,14.36,13.22,0.38
Hyderabad,2021-12-17,0.0,14.19,15.74,0.38
Hyderabad,2021-12-18,0.0,14.11,18.99,0.38
Hyderabad,2021-12-19,0.0,16.02,15.25,0.38
Hyderabad,2021-12-20,0.0,18.91,40.51,0.38
Hyderabad,2021-12-21,0.0,20.34,54.58,0.38
Hyderabad,2021-12-22,0.0,19.52,52.57,0.38
Hyderabad,2021-12-23,0.0,21.43,66.67,0.38
Hyderabad,2021-12-24,0.0,21.08,45.22,0.38
Hyderabad,2021-12-25,0.0,19.81,30.58,0.38
Hyderabad,2021-12-26,2.34,20.12,68.78,0.38
Hyderabad,2021-12-27,2.38,18.62,62.55,0.39
Hyderabad,2021-12-28,1.37,17.31,63.83,0.39
Hyderabad,2021-12-29,0.0,15.56,50.11,0.39
Hyderabad,2021-12-30,0.0,15.91,46.04,0.39
Hyderabad,2021-12-31,0.0,16.64,32.42,0.39
Hyderabad,2022-01-01,0.0,15.92,30.68,0.39
Hyderabad,2022-01-02,0.0,17.08,29.29,0.39
Hyderabad,2022-01-03,0.0,19.06,32.02,0.39
Hyderabad,2022-01-04,13.17,20.32,43.89,0.39
Hyderabad,2022-01-05,13.28,18.05,86.71,0.44
Hyderabad,2022-01-06,0.13,16.86,71.98,0.44
Hyderabad,2022-01-07,11.32,14.31,75.99,0.45
Hyderabad,2022-01-08,0.01,14.3,61.0,0.45
Hyderabad,2022-01-09,0.0,12.94,57.92,0.45
Hyderabad,2022-01-10,0.0,15.03,45.91,0.45
Hyderabad,2022-01-11,0.0,14.17,50.02,0.45
