city,date,precipitation,temperature,humidity,soil_wetness,rain_7day,flood_risk,is_hot_day,consecutive_hot,heatwave_risk
Quetta,2021-05-30,0.0,26.37,16.63,0.46,0.08000000000000357,LOW,False,0,LOW
Quetta,2021-05-31,0.0,26.27,13.43,0.46,0.07000000000000356,LOW,False,0,LOW
Quetta,2021-06-01,0.0,26.85,9.77,0.46,0.07000000000000356,LOW,False,0,LOW
Quetta,2021-06-02,0.0,26.38,18.2,0.46,0.07000000000000356,LOW,False,0,LOW
Quetta,2021-06-03,0.0,27.08,31.14,0.46,0.07000000000000356,LOW,False,0,LOW
Quetta,2021-06-04,0.02,27.06,35.47,0.46,0.09000000000000356,LOW,False,0,LOW
Quetta,2021-06-05,0.04,26.77,39.99,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-06-06,0.04,27.9,34.66,0.46,0.10000000000000356,LOW,False,0,LOW
Quetta,2021-06-07,0.0,29.64,20.04,0.45,0.10000000000000356,LOW,False,0,LOW
Quetta,2021-06-08,0.0,30.4,13.4,0.45,0.10000000000000356,LOW,False,0,LOW
Quetta,2021-06-09,0.0,30.27,11.44,0.45,0.10000000000000356,LOW,False,0,LOW
Quetta,2021-06-10,0.0,29.86,10.35,0.45,0.10000000000000356,LOW,False,0,LOW
Quetta,2021-06-11,0.0,29.46,6.58,0.45,0.08000000000000354,LOW,False,0,LOW
Quetta,2021-06-12,0.0,30.37,7.07,0.45,0.040000000000003554,LOW,False,0,LOW
Quetta,2021-06-13,0.09,29.62,5.92,0.45,0.09000000000000355,LOW,False,0,LOW
Quetta,2021-06-14,0.0,27.97,10.2,0.45,0.09000000000000355,LOW,False,0,LOW
Quetta,2021-06-15,0.0,25.84,9.56,0.45,0.09000000000000355,LOW,False,0,LOW
Quetta,2021-06-16,0.04,25.26,13.96,0.45,0.13000000000000356,LOW,False,0,LOW
Quetta,2021-06-17,0.31,24.37,41.92,0.45,0.44000000000000355,LOW,False,0,LOW
Quetta,2021-06-18,0.01,24.33,46.69,0.45,0.45000000000000356,LOW,False,0,LOW
Quetta,2021-06-19,0.0,25.75,31.78,0.45,0.45000000000000356,LOW,False,0,LOW
Quetta,2021-06-20,0.01,26.13,11.75,0.45,0.37000000000000355,LOW,False,0,LOW
Quetta,2021-06-21,0.03,24.37,29.94,0.45,0.4000000000000035,LOW,False,0,LOW
Quetta,2021-06-22,0.0,25.75,22.49,0.45,0.4000000000000036,LOW,False,0,LOW
Quetta,2021-06-23,0.0,26.17,9.05,0.45,0.36000000000000354,LOW,False,0,LOW
Quetta,2021-06-24,0.0,26.28,7.36,0.45,0.050000000000003555,LOW,False,0,LOW
Quetta,2021-06-25,0.0,25.82,8.5,0.45,0.04000000000000355,LOW,False,0,LOW
Quetta,2021-06-26,0.01,25.79,16.54,0.45,0.05000000000000355,LOW,False,0,LOW
Quetta,2021-06-27,0.02,25.34,33.94,0.45,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-06-28,0.0,25.9,27.3,0.45,0.030000000000003555,LOW,False,0,LOW
Quetta,2021-06-29,0.0,26.37,9.51,0.45,0.030000000000003555,LOW,False,0,LOW
Quetta,2021-06-30,0.0,25.83,11.29,0.45,0.030000000000003555,LOW,False,0,LOW
Quetta,2021-07-01,0.0,26.47,12.64,0.45,0.030000000000003555,LOW,False,0,LOW
Quetta,2021-07-02,0.0,27.3,14.39,0.45,0.030000000000003555,LOW,False,0,LOW
Quetta,2021-07-03,0.04,27.48,25.68,0.45,0.06000000000000356,LOW,False,0,LOW
Quetta,2021-07-04,0.1,27.22,34.82,0.45,0.14000000000000357,LOW,False,0,LOW
Quetta,2021-07-05,0.74,26.29,39.77,0.45,0.8800000000000036,LOW,False,0,LOW
Quetta,2021-07-06,0.32,27.43,33.88,0.45,1.2000000000000035,LOW,False,0,LOW
Quetta,2021-07-07,0.0,29.02,24.93,0.46,1.2000000000000035,LOW,False,0,LOW
Quetta,2021-07-08,0.0,29.39,17.51,0.46,1.2000000000000035,LOW,False,0,LOW
Quetta,2021-07-09,0.0,28.45,36.21,0.46,1.2000000000000035,LOW,False,0,LOW
Quetta,2021-07-10,0.57,28.02,44.25,0.46,1.7300000000000035,LOW,False,0,LOW
Quetta,2021-07-11,0.23,29.31,40.34,0.46,1.8600000000000034,LOW,False,0,LOW
Quetta,2021-07-12,7.81,28.79,45.23,0.46,8.930000000000003,LOW,False,0,LOW
Quetta,2021-07-13,2.47,26.72,58.47,0.47,11.080000000000004,LOW,False,0,LOW
Quetta,2021-07-14,1.91,25.54,64.35,0.47,12.990000000000004,LOW,False,0,LOW
Quetta,2021-07-15,1.65,25.48,65.99,0.47,14.640000000000002,LOW,False,0,LOW
Quetta,2021-07-16,0.15,24.57,67.46,0.47,14.790000000000003,LOW,False,0,LOW
Quetta,2021-07-17,3.26,27.01,56.37,0.47,17.480000000000004,LOW,False,0,LOW
Quetta,2021-07-18,1.2,27.21,46.68,0.47,18.450000000000003,LOW,False,0,LOW
Quetta,2021-07-19,0.07,28.06,38.19,0.47,10.710000000000003,LOW,False,0,LOW
Quetta,2021-07-20,0.01,24.83,24.85,0.47,8.250000000000004,LOW,False,0,LOW
Quetta,2021-07-21,0.0,24.32,24.9,0.46,6.340000000000003,LOW,False,0,LOW
Quetta,2021-07-22,0.0,25.32,37.29,0.46,4.690000000000003,LOW,False,0,LOW
Quetta,2021-07-23,0.02,25.44,50.25,0.46,4.560000000000004,LOW,False,0,LOW
Quetta,2021-07-24,0.02,26.85,44.13,0.46,1.3200000000000036,LOW,False,0,LOW
Quetta,2021-07-25,0.0,29.78,30.16,0.46,0.12000000000000356,LOW,False,0,LOW
Quetta,2021-07-26,0.0,30.51,21.6,0.46,0.050000000000003555,LOW,False,0,LOW
Quetta,2021-07-27,0.0,30.51,20.92,0.46,0.04000000000000355,LOW,False,0,LOW
Quetta,2021-07-28,0.0,28.43,32.27,0.46,0.04000000000000355,LOW,False,0,LOW
Quetta,2021-07-29,0.0,26.81,28.22,0.46,0.04000000000000355,LOW,False,0,LOW
Quetta,2021-07-30,0.0,27.36,20.81,0.46,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-07-31,1.18,26.62,22.29,0.46,1.1800000000000035,LOW,False,0,LOW
Quetta,2021-08-01,1.26,26.25,23.02,0.46,2.4400000000000035,LOW,False,0,LOW
Quetta,2021-08-02,0.0,26.79,20.19,0.46,2.4400000000000035,LOW,False,0,LOW
Quetta,2021-08-03,0.19,26.62,31.01,0.46,2.6300000000000034,LOW,False,0,LOW
Quetta,2021-08-04,0.0,27.2,23.26,0.46,2.6300000000000034,LOW,False,0,LOW
Quetta,2021-08-05,0.0,26.94,23.34,0.46,2.6300000000000034,LOW,False,0,LOW
Quetta,2021-08-06,0.26,26.7,31.99,0.46,2.8900000000000037,LOW,False,0,LOW
Quetta,2021-08-07,0.0,26.41,33.94,0.46,1.7100000000000035,LOW,False,0,LOW
Quetta,2021-08-08,0.0,26.46,33.14,0.46,0.45000000000000356,LOW,False,0,LOW
Quetta,2021-08-09,0.0,26.66,34.03,0.46,0.45000000000000356,LOW,False,0,LOW
Quetta,2021-08-10,0.0,26.99,26.45,0.46,0.26000000000000356,LOW,False,0,LOW
Quetta,2021-08-11,0.0,27.6,17.52,0.46,0.26000000000000356,LOW,False,0,LOW
Quetta,2021-08-12,0.0,27.51,16.38,0.46,0.26000000000000356,LOW,False,0,LOW
Quetta,2021-08-13,0.0,26.7,9.69,0.46,0.0,LOW,False,0,LOW
Quetta,2021-08-14,0.0,26.36,10.76,0.46,0.0,LOW,False,0,LOW
Quetta,2021-08-15,0.04,25.32,28.62,0.46,0.040000000000003554,LOW,False,0,LOW
Quetta,2021-08-16,0.02,24.48,48.8,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-08-17,0.0,25.42,41.44,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-08-18,0.0,25.35,27.56,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-08-19,0.0,25.44,18.18,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-08-20,0.0,25.93,13.73,0.46,0.06000000000000355,LOW,False,0,LOW
Quetta,2021-08-21,0.02,25.46,17.83,0.46,0.08000000000000355,LOW,False,0,LOW
Quetta,2021-08-22,0.0,25.12,33.16,0.45,0.040000000000003554,LOW,False,0,LOW
Quetta,2021-08-23,0.0,25.18,12.06,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-24,0.0,24.81,10.39,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-25,0.0,24.62,11.0,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-26,0.0,24.79,12.11,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-27,0.0,25.34,17.99,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-28,0.0,25.15,38.47,0.45,0.0,LOW,False,0,LOW
Quetta,2021-08-29,0.02,24.74,44.92,0.45,0.020000000000003553,LOW,False,0,LOW
Quetta,2021-08-30,0.24,24.52,47.06,0.45,0.26000000000000356,LOW,False,0,LOW
Quetta,2021-08-31,466.31,22.0,63.68,0.55,466.57,MEDIUM,False,0,LOW
Quetta,2021-09-01,34.14,21.74,59.14,0.73,500.71,HIGH,False,0,LOW
Quetta,2021-09-02,0.12,22.54,42.93,0.71,500.83,HIGH,False,0,LOW
Quetta,2021-09-03,0.35,22.04,43.5,0.7,501.18,HIGH,False,0,LOW
Quetta,2021-09-04,0.0,21.76,45.75,0.69,501.18,HIGH,False,0,LOW
Quetta,2021-09-05,0.0,23.71,43.97,0.68,501.16,HIGH,False,0,LOW
Quetta,2021-09-06,0.09,24.13,45.77,0.67,501.01,HIGH,False,0,LOW
Quetta,2021-09-07,0.16,25.01,41.5,0.67,34.86,MEDIUM,False,0,LOW
Quetta,2021-09-08,0.04,24.46,43.42,0.66,0.76,MEDIUM,False,0,LOW
Quetta,2021-09-09,0.23,23.15,61.9,0.65,0.87,MEDIUM,False,0,LOW
Quetta,2021-09-10,0.04,22.53,49.75,0.65,0.56,MEDIUM,False,0,LOW
Quetta,2021-09-11,0.0,22.13,37.44,0.64,0.56,MEDIUM,False,0,LOW
Quetta,2021-09-12,0.0,20.9,41.2,0.64,0.56,MEDIUM,False,0,LOW
Quetta,2021-09-13,0.0,20.45,38.13,0.63,0.47000000000000003,MEDIUM,False,0,LOW
Quetta,2021-09-14,0.0,21.61,43.06,0.62,0.31,MEDIUM,False,0,LOW
Quetta,2021-09-15,0.0,21.6,64.75,0.62,0.27,MEDIUM,False,0,LOW
Quetta,2021-09-16,0.0,22.16,46.18,0.62,0.04,MEDIUM,False,0,LOW
Quetta,2021-09-17,0.0,22.13,28.06,0.61,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-18,0.0,22.68,32.3,0.6,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-19,0.0,23.55,43.05,0.6,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-20,0.0,22.87,37.67,0.6,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-21,0.0,21.07,32.62,0.59,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-22,21.83,20.59,35.65,0.62,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-23,0.0,19.83,51.51,0.62,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-24,0.0,20.47,61.25,0.61,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-25,0.0,21.14,47.22,0.61,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-26,0.0,20.66,44.8,0.6,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-27,0.0,20.69,51.37,0.6,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-28,0.0,20.33,64.6,0.6,21.83,MEDIUM,False,0,LOW
Quetta,2021-09-29,0.0,21.12,67.35,0.59,0.0,MEDIUM,False,0,LOW
Quetta,2021-09-30,0.41,21.25,68.85,0.59,0.41,MEDIUM,False,0,LOW
Quetta,2021-10-01,1.55,20.61,74.27,0.59,1.96,MEDIUM,False,0,LOW
Quetta,2021-10-02,0.09,21.06,57.16,0.59,2.05,MEDIUM,False,0,LOW
Quetta,2021-10-03,0.0,19.23,45.51,0.58,2.05,MEDIUM,False,0,LOW
Quetta,2021-10-04,0.0,17.46,38.02,0.58,2.05,MEDIUM,False,0,LOW
Quetta,2021-10-05,0.0,17.76,41.12,0.57,2.05,MEDIUM,False,0,LOW
Quetta,2021-10-06,0.0,19.5,49.79,0.57,2.05,MEDIUM,False,0,LOW
Quetta,2021-10-07,0.0,19.02,38.12,0.57,1.6400000000000001,MEDIUM,False,0,LOW
Quetta,2021-10-08,0.0,17.85,33.81,0.56,0.09,MEDIUM,False,0,LOW
Quetta,2021-10-09,0.0,17.42,36.87,0.56,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-10,0.0,14.08,35.71,0.55,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-11,0.0,12.12,28.52,0.55,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-12,0.0,12.38,28.6,0.55,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-13,0.0,12.78,26.9,0.55,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-14,0.0,13.28,28.23,0.54,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-15,0.0,14.68,28.12,0.54,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-16,0.0,15.31,25.18,0.54,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-17,0.0,14.55,26.34,0.53,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-18,0.0,12.31,28.58,0.53,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-19,0.0,13.2,28.9,0.53,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-20,0.0,16.42,31.28,0.53,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-21,0.0,17.34,34.94,0.52,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-22,0.0,12.08,43.33,0.52,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-23,0.0,10.05,33.53,0.52,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-24,0.0,11.37,28.67,0.52,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-25,0.0,11.49,47.47,0.51,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-26,0.0,11.5,43.77,0.51,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-27,0.0,12.19,35.38,0.51,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-28,0.0,11.95,32.01,0.51,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-29,0.0,12.75,38.94,0.51,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-30,0.0,11.74,38.44,0.5,0.0,MEDIUM,False,0,LOW
Quetta,2021-10-31,0.0,11.73,36.58,0.5,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-01,0.0,10.55,40.45,0.5,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-02,0.0,11.63,34.84,0.5,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-03,0.0,11.06,27.93,0.5,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-04,0.0,11.05,31.02,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-05,0.0,11.92,40.48,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-06,0.0,11.71,47.68,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-07,0.0,11.68,46.15,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-08,0.0,12.05,43.52,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-09,0.0,10.89,41.83,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-10,0.0,8.74,50.6,0.49,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-11,0.0,7.78,43.07,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-12,0.0,8.08,28.88,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-13,0.0,8.59,24.69,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-14,0.0,7.64,29.79,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-15,0.0,7.99,36.68,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-16,0.0,9.82,26.4,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-17,0.0,9.8,27.29,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-18,0.0,6.88,41.83,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-19,0.0,5.54,43.92,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-20,0.0,6.49,32.71,0.48,0.0,MEDIUM,False,0,LOW
Quetta,2021-11-21,0.0,7.24,28.23,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-22,0.0,8.52,26.49,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-23,0.0,10.03,36.87,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-24,0.0,10.53,46.99,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-25,0.0,9.34,45.55,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-26,0.0,7.36,38.67,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-27,0.0,6.91,39.13,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-28,0.0,7.72,38.78,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-29,0.0,8.11,44.57,0.47,0.0,LOW,False,0,LOW
Quetta,2021-11-30,0.0,9.34,36.85,0.47,0.0,LOW,False,0,LOW
Quetta,2021-12-01,0.0,9.34,38.81,0.47,0.0,LOW,False,0,LOW
Quetta,2021-12-02,0.0,9.31,32.3,0.47,0.0,LOW,False,0,LOW
Quetta,2021-12-03,0.0,8.96,29.1,0.47,0.0,LOW,False,0,LOW
Quetta,2021-12-04,0.24,8.42,50.4,0.47,0.24,LOW,False,0,LOW
Quetta,2021-12-05,0.01,5.46,57.35,0.47,0.25,LOW,False,0,LOW
Quetta,2021-12-06,0.0,6.61,31.79,0.46,0.25,LOW,False,0,LOW
Quetta,2021-12-07,0.0,7.14,21.39,0.46,0.25,LOW,False,0,LOW
Quetta,2021-12-08,0.0,6.23,27.5,0.46,0.25,LOW,False,0,LOW
Quetta,2021-12-09,0.0,7.26,25.69,0.46,0.25,LOW,False,0,LOW
Quetta,2021-12-10,0.0,8.62,16.57,0.46,0.25,LOW,False,0,LOW
Quetta,2021-12-11,0.0,7.01,17.31,0.46,0.01,LOW,False,0,LOW
Quetta,2021-12-12,0.0,6.62,20.87,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-13,0.0,3.38,30.01,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-14,0.0,0.44,33.43,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-15,0.0,-0.56,29.59,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-16,0.0,-0.25,26.04,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-17,0.0,2.78,16.12,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-18,0.0,5.16,14.7,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-19,0.0,7.35,26.3,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-20,0.0,8.34,36.35,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-21,0.0,9.09,38.58,0.46,0.0,LOW,False,0,LOW
Quetta,2021-12-22,0.03,11.2,40.5,0.46,0.03,LOW,False,0,LOW
Quetta,2021-12-23,0.25,8.48,46.07,0.46,0.28,LOW,False,0,LOW
Quetta,2021-12-24,0.0,7.16,27.45,0.46,0.28,LOW,False,0,LOW
Quetta,2021-12-25,0.84,8.03,46.23,0.46,1.12,LOW,False,0,LOW
Quetta,2021-12-26,0.08,6.26,59.24,0.46,1.2,LOW,False,0,LOW
Quetta,2021-12-27,0.0,4.75,29.77,0.46,1.2,LOW,False,0,LOW
Quetta,2021-12-28,0.0,2.77,22.64,0.46,1.2,LOW,False,0,LOW
Quetta,2021-12-29,0.0,4.37,16.46,0.46,1.17,LOW,False,0,LOW
Quetta,2021-12-30,0.01,5.73,28.69,0.46,0.9299999999999999,LOW,False,0,LOW
Quetta,2021-12-31,2.34,4.64,73.88,0.46,3.2699999999999996,LOW,False,0,LOW
Quetta,2022-01-01,1.76,5.77,87.34,0.47,4.1899999999999995,LOW,False,0,LOW
Quetta,2022-01-02,2.0,7.34,76.85,0.47,6.109999999999999,LOW,False,0,LOW
Quetta,2022-01-03,80.08,5.85,80.39,0.56,86.19,MEDIUM,False,0,LOW
Quetta,2022-01-04,72.89,5.16,88.8,0.66,159.07999999999998,HIGH,False,0,LOW
Quetta,2022-01-05,3.73,2.69,89.58,0.72,162.81,HIGH,False,0,LOW
Quetta,2022-01-06,11.88,0.89,89.79,0.72,174.68,HIGH,False,0,LOW
Quetta,2022-01-07,15.45,0.29,94.78,0.73,187.79,HIGH,False,0,LOW
Quetta,2022-01-08,0.22,-1.79,88.14,0.74,186.24999999999997,HIGH,False,0,LOW
Quetta,2022-01-09,0.0,-2.21,82.93,0.74,184.24999999999997,HIGH,False,0,LOW
Quetta,2022-01-10,0.0,-0.87,74.99,0.75,104.17,HIGH,False,0,LOW
Quetta,2022-01-11,0.0,0.56,64.17,0.75,31.28,MEDIUM,False,0,LOW
Quetta,2022-01-12,0.0,1.23,60.23,0.75,27.55,MEDIUM,False,0,LOW
Quetta,2022-01-13,0.0,1.59,65.65,0.75,15.67,MEDIUM,False,0,LOW
Quetta,2022-01-14,0.0,4.09,58.88,0.74,0.22,MEDIUM,False,0,LOW
Quetta,2022-01-15,0.0,3.76,64.67,0.74,0.0,MEDIUM,False,0,LOW
Quetta,2022-01-16,1.52,5.36,70.47,0.74,1.52,MEDIUM,False,0,LOW
Quetta,2022-01-17,4.86,5.02,90.71,0.75,6.380000000000001,MEDIUM,False,0,LOW
Quetta,2022-01-18,5.6,7.85,88.5,0.75,11.98,MEDIUM,False,0,LOW
Quetta,2022-01-19,0.98,5.84,87.57,0.76,12.959999999999999,MEDIUM,False,0,LOW
Quetta,2022-01-20,0.1,3.23,72.57,0.75,13.059999999999999,MEDIUM,False,0,LOW
Quetta,2022-01-21,39.2,3.52,74.15,0.79,52.260000000000005,MEDIUM,False,0,LOW
Quetta,2022-01-22,5.31,-4.2,82.61,0.8,57.57000000000001,MEDIUM,False,0,LOW
Quetta,2022-01-23,1.94,-3.7,70.27,0.8,57.99,MEDIUM,False,0,LOW
Quetta,2022-01-24,0.0,-2.28,66.1,0.8,53.13,MEDIUM,False,0,LOW
Quetta,2022-01-25,0.0,-0.91,59.06,0.8,47.53,MEDIUM,False,0,LOW
Quetta,2022-01-26,0.0,-0.1,59.16,0.8,46.550000000000004,MEDIUM,False,0,LOW
Quetta,2022-01-27,0.0,2.86,46.58,0.8,46.45,MEDIUM,False,0,LOW
Quetta,2022-01-28,0.0,7.22,47.53,0.8,7.25,MEDIUM,False,0,LOW
Quetta,2022-01-29,0.0,7.17,61.13,0.79,1.94,MEDIUM,False,0,LOW
Quetta,2022-01-30,0.0,6.56,66.98,0.79,0.0,MEDIUM,False,0,LOW
Quetta,2022-01-31,0.0,3.59,60.55,0.79,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-01,0.0,5.41,46.29,0.78,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-02,0.0,3.81,65.24,0.78,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-03,0.0,1.81,59.7,0.78,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-04,0.0,2.89,48.11,0.77,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-05,0.0,7.17,46.09,0.77,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-06,0.0,5.57,70.23,0.77,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-07,0.0,3.96,49.22,0.76,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-08,0.94,3.54,58.13,0.76,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-09,0.0,2.31,58.4,0.76,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-10,0.0,3.73,52.63,0.75,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-11,0.0,6.68,42.92,0.75,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-12,0.0,7.75,40.49,0.75,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-13,0.0,7.93,43.54,0.74,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-14,0.0,5.89,64.29,0.74,0.94,MEDIUM,False,0,LOW
Quetta,2022-02-15,0.0,5.4,65.17,0.74,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-16,0.0,3.86,63.26,0.74,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-17,0.0,4.35,53.06,0.73,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-18,0.0,5.24,55.84,0.73,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-19,0.0,6.58,56.53,0.73,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-20,0.0,7.24,53.14,0.72,0.0,MEDIUM,False,0,LOW
Quetta,2022-02-21,0.08,9.77,56.33,0.72,0.08,MEDIUM,False,0,LOW
Quetta,2022-02-22,1.7,5.7,74.08,0.72,1.78,MEDIUM,False,0,LOW
Quetta,2022-02-23,0.02,5.15,67.9,0.71,1.8,MEDIUM,False,0,LOW
Quetta,2022-02-24,0.0,7.1,56.61,0.71,1.8,MEDIUM,False,0,LOW
Quetta,2022-02-25,0.0,6.45,54.87,0.71,1.8,MEDIUM,False,0,LOW
Quetta,2022-02-26,0.0,5.54,42.87,0.7,1.8,MEDIUM,False,0,LOW
Quetta,2022-02-27,0.0,9.39,48.73,0.7,1.8,MEDIUM,False,0,LOW
Quetta,2022-02-28,1.17,8.4,75.38,0.7,2.8899999999999997,MEDIUM,False,0,LOW
Quetta,2022-03-01,0.19,9.56,66.41,0.7,1.38,MEDIUM,False,0,LOW
Quetta,2022-03-02,1.77,8.51,70.06,0.7,3.13,MEDIUM,False,0,LOW
Quetta,2022-03-03,0.0,7.81,61.94,0.69,3.13,MEDIUM,False,0,LOW
Quetta,2022-03-04,0.0,10.81,53.31,0.69,3.13,MEDIUM,False,0,LOW
Quetta,2022-03-05,0.0,11.3,57.63,0.68,3.13,MEDIUM,False,0,LOW
Quetta,2022-03-06,3.51,10.23,67.31,0.68,6.64,MEDIUM,False,0,LOW
Quetta,2022-03-07,0.18,10.7,60.94,0.68,5.6499999999999995,MEDIUM,False,0,LOW
Quetta,2022-03-08,0.51,10.51,72.6,0.68,5.969999999999999,MEDIUM,False,0,LOW
Quetta,2022-03-09,0.42,12.31,68.48,0.68,4.62,MEDIUM,False,0,LOW
Quetta,2022-03-10,0.29,13.27,62.16,0.68,4.91,MEDIUM,False,0,LOW
Quetta,2022-03-11,0.0,15.86,48.58,0.67,4.91,MEDIUM,False,0,LOW
Quetta,2022-03-12,0.0,16.81,48.96,0.67,4.91,MEDIUM,False,0,LOW
Quetta,2022-03-13,0.0,18.69,43.93,0.66,1.4,MEDIUM,False,0,LOW
Quetta,2022-03-14,0.0,18.79,42.64,0.66,1.22,MEDIUM,False,0,LOW
Quetta,2022-03-15,0.0,18.8,41.3,0.65,0.71,MEDIUM,False,0,LOW
Quetta,2022-03-16,0.0,19.13,34.07,0.65,0.29,MEDIUM,False,0,LOW
Quetta,2022-03-17,0.0,18.65,30.3,0.64,0.0,MEDIUM,False,0,LOW
Quetta,2022-03-18,0.0,15.41,45.65,0.64,0.0,MEDIUM,False,0,LOW
Quetta,2022-03-19,0.0,13.24,46.31,0.63,0.0,MEDIUM,False,0,LOW
